Trip_ID,Source,Destination,Destination_Type,Season,Cost,Package_Price,User_Budget,User_Rating,Package_Type,Package_Category,Accomidation_type,Transport_type,Package_Title,Trip_Description,Itinerary_Plan,Highlights,Image_URL,Duration_Days
T0280,Chennai,Goa,Beach,Winter,22513,20261,31925,4.1,Family,Hill,Cottage,Train / Bus,Goa Getaway 9D/8N,Explore the best of Goa on this 9 Days / 8 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Goa. Remaining days for local exploration.,Goa beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://images.unsplash.com/photo-1507525428034-b723cf961d3e,9
T0281,Delhi,Coorg,Nature,All Season,10021,9018,12752,4,Family,Cultural,Homestay,Cab / Bus / Jeep,Coorg Getaway 6D/5N,Explore the best of Coorg on this 6 Days / 5 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Coorg. Remaining days for local exploration.,Scenic spots around Coorg; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://i0.wp.com/oneday.travel/wp-content/uploads/up-tours-1-day-coorg-with-talacauvery-local-sightseeing-tour-package-private-car-header.jpg?fit=1400%2C700&ssl=1,6
T0282,Hyderabad,Goa,Beach,Winter,12338,11104,16626,4.6,Group,Nature,Ashram,Cab / Bus / Jeep,Goa Getaway 7D/6N,Explore the best of Goa on this 7 Days / 6 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Goa. Remaining days for local exploration.,Goa beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://images.unsplash.com/photo-1507525428034-b723cf961d3e,7
T0283,Goa,Kerala,Nature,Spring,20367,18330,28925,4.3,Luxury,Adventure,Ashram,Train / Bus,Kerala Getaway 10D/9N,Explore the best of Kerala on this 10 Days / 9 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Kerala. Remaining days for local exploration.,Scenic spots around Kerala; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://media.worldnomads.com/social-share-images/india/see-and-do-kerala-social.jpg,10
T0284,Delhi,Shimla,Hill,Spring,2638,2374,3102,3.7,Group,Hill,Heritage Hotel,Flight / Cab,Shimla Getaway 1D/1N,Explore the best of Shimla on this 1 Days / 1 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Shimla. Remaining days for local exploration.,Hill viewpoints near Shimla; Short treks; Nature walks; Local village visit; Sunrise spots,https://www.hindustantimes.com/ht-img/img/2024/02/03/1600x900/ANI-20240201323-0_1706807941007_1706943308957.jpg,1
T0285,Bangalore,Varanasi,Spiritual,Winter,10695,9625,14910,4,Luxury,Cultural,Resort,Train / Bus,Varanasi Getaway 6D/5N,Explore the best of Varanasi on this 6 Days / 5 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Varanasi. Remaining days for local exploration.,Varanasi temples & ghats; Morning rituals/aarti; Meditation session; Pilgrim walks; Spiritual talks,https://s7ap1.scene7.com/is/image/incredibleindia/manikarnika-ghat-city-hero?qlt=82&ts=1727959374496,6
T0286,Chennai,Shimla,Hill,Spring,24489,22040,31460,4.2,Group,Hill,Heritage Hotel,Flight / Cab,Shimla Getaway 9D/8N,Explore the best of Shimla on this 9 Days / 8 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Shimla. Remaining days for local exploration.,Hill viewpoints near Shimla; Short treks; Nature walks; Local village visit; Sunrise spots,https://www.hindustantimes.com/ht-img/img/2024/02/03/1600x900/ANI-20240201323-0_1706807941007_1706943308957.jpg,9
T0287,Ahmedabad,Sundarbans,Nature,All Season,10430,9387,15041,4.3,Couple,Adventure,Homestay,Flight / Cab,Sundarbans Getaway 6D/5N,Explore the best of Sundarbans on this 6 Days / 5 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Sundarbans. Remaining days for local exploration.,Scenic spots around Sundarbans; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://i.natgeofe.com/n/a50f7239-ff6d-4874-9448-25d94d8d1c80/sundarbans-bangladesh_16x9.jpg?w=1200,6
T0288,Hyderabad,Darjeeling,Hill,All Season,5092,4582,5949,4.7,Budget,Cultural,Cottage,Cab / Bus / Jeep,Darjeeling Getaway 2D/1N,Explore the best of Darjeeling on this 2 Days / 1 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Darjeeling. Remaining days for local exploration.,Hill viewpoints near Darjeeling; Short treks; Nature walks; Local village visit; Sunrise spots,https://s7ap1.scene7.com/is/image/incredibleindia/1-the-land-of-the-thunderbolt-darjeeling-west-bengal-city-ff?qlt=82&ts=1726643758623,2
T0289,Bangalore,Ladakh,Adventure,Summer,19318,17386,24851,5,Luxury,Hill,Homestay,Jeep / Trek / Off-road,Ladakh Getaway 6D/5N,Explore the best of Ladakh on this 6 Days / 5 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Ladakh. Remaining days for local exploration.,Trekking/hiking; River activities; Camping; Off-road exploration; High viewpoint,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/a9/ce/de/caption.jpg?w=1200&h=1200&s=1,6
T0290,Jaipur,Rishikesh,Adventure,Summer,6098,5488,8527,4.9,Couple,Adventure,Homestay,Car/Coach,Rishikesh Getaway 2D/1N,Explore the best of Rishikesh on this 2 Days / 1 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Rishikesh. Remaining days for local exploration.,Trekking/hiking; River activities; Camping; Off-road exploration; High viewpoint,https://media2.thrillophilia.com/images/photos/000/143/118/original/1549266706_shutterstock_1136356946.jpg?w=753&h=450&dpr=1.5,2
T0291,Mumbai,vizag,Beach,Monsoon,9885,8896,13978,4.5,Family,Adventure,Campsite,Jeep / Trek / Off-road,vizag Getaway 6D/5N,Explore the best of vizag on this 6 Days / 5 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in vizag. Remaining days for local exploration.,vizag beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://www.indiantempletour.com/wp-content/uploads/2022/08/Andaman-and-Nicobar-Islands-Package-1.jpg,6
T0292,Hyderabad,Khajuraho,Cultural,All Season,13707,12336,17060,3.8,Group,Spiritual,Ashram,Jeep / Trek / Off-road,Khajuraho Getaway 6D/5N,Explore the best of Khajuraho on this 6 Days / 5 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Khajuraho. Remaining days for local exploration.,Khajuraho City Palace; Khajuraho Heritage Walk; Local markets; Traditional performance; Museum visit,https://kevinstandagephotography.wordpress.com/wp-content/uploads/2018/04/ksp_4720.jpg?w=890,6
T0293,Ahmedabad,Manali,Adventure,Monsoon,32493,29243,38198,3.6,Luxury,Beach,Heritage Hotel,Flight / Cab,Manali Getaway 10D/9N,Explore the best of Manali on this 10 Days / 9 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Manali. Remaining days for local exploration.,Trekking/hiking; River activities; Camping; Off-road exploration; High viewpoint,https://www.gokitetours.com/wp-content/uploads/2024/10/The-7-Best-Places-to-visit-in-Shimla-for-Snowfall.webp,10
T0294,Hyderabad,Hampi,Cultural,All Season,9515,8563,11253,3.5,Budget,Nature,Standard Hotel,Flight / Cab,Hampi Getaway 5D/4N,Explore the best of Hampi on this 5 Days / 4 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Hampi. Remaining days for local exploration.,Hampi City Palace; Hampi Heritage Walk; Local markets; Traditional performance; Museum visit,https://images.travelandleisureasia.com/wp-content/uploads/sites/2/2025/02/12133950/Hampi-places-to-visit-FI-1600x900.jpg,5
T0295,Ahmedabad,Bodh Gaya,Spiritual,All Season,6090,5481,8381,3.8,Group,Nature,Standard Hotel,Jeep / Trek / Off-road,Bodh Gaya Getaway 3D/2N,Explore the best of Bodh Gaya on this 3 Days / 2 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Bodh Gaya. Remaining days for local exploration.,Bodh Gaya temples & ghats; Morning rituals/aarti; Meditation session; Pilgrim walks; Spiritual talks,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT8ZfvaDGmfoW2nRHXqIPoPcxb0WAGmQNHkzA&s,3
T0296,Mumbai,Sundarbans,Nature,All Season,14859,13373,20591,3.5,Group,Beach,Resort,Flight / Cab,Sundarbans Getaway 8D/7N,Explore the best of Sundarbans on this 8 Days / 7 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Sundarbans. Remaining days for local exploration.,Scenic spots around Sundarbans; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://i.natgeofe.com/n/a50f7239-ff6d-4874-9448-25d94d8d1c80/sundarbans-bangladesh_16x9.jpg?w=1200,8
T0297,Delhi,Bodh Gaya,Spiritual,All Season,6551,5895,7506,3.6,Couple,Adventure,Heritage Hotel,Train / Bus,Bodh Gaya Getaway 4D/3N,Explore the best of Bodh Gaya on this 4 Days / 3 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Bodh Gaya. Remaining days for local exploration.,Bodh Gaya temples & ghats; Morning rituals/aarti; Meditation session; Pilgrim walks; Spiritual talks,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT8ZfvaDGmfoW2nRHXqIPoPcxb0WAGmQNHkzA&s,4
T0298,Delhi,Khajuraho,Cultural,All Season,23738,21364,31708,4.3,Budget,Hill,Homestay,Cab / Jeep / Train,Khajuraho Getaway 10D/9N,Explore the best of Khajuraho on this 10 Days / 9 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Khajuraho. Remaining days for local exploration.,Khajuraho City Palace; Khajuraho Heritage Walk; Local markets; Traditional performance; Museum visit,https://kevinstandagephotography.wordpress.com/wp-content/uploads/2018/04/ksp_4720.jpg?w=890,10
T0299,Chennai,Bodh Gaya,Spiritual,All Season,5832,5248,6668,3.9,Budget,Beach,Standard Hotel,Jeep / Trek / Off-road,Bodh Gaya Getaway 3D/2N,Explore the best of Bodh Gaya on this 3 Days / 2 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Bodh Gaya. Remaining days for local exploration.,Bodh Gaya temples & ghats; Morning rituals/aarti; Meditation session; Pilgrim walks; Spiritual talks,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT8ZfvaDGmfoW2nRHXqIPoPcxb0WAGmQNHkzA&s,3
T0300,Delhi,Darjeeling,Hill,All Season,13814,12432,17935,3.7,Group,Cultural,Heritage Hotel,Bus / Train / Cab,Darjeeling Getaway 6D/5N,Explore the best of Darjeeling on this 6 Days / 5 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Darjeeling. Remaining days for local exploration.,Hill viewpoints near Darjeeling; Short treks; Nature walks; Local village visit; Sunrise spots,https://s7ap1.scene7.com/is/image/incredibleindia/1-the-land-of-the-thunderbolt-darjeeling-west-bengal-city-ff?qlt=82&ts=1726643758623,6
T0301,Pune,Periyar,Nature,All Season,15077,13569,20754,4.4,Luxury,Beach,Cottage,Jeep / Trek / Off-road,Periyar Getaway 7D/6N,Explore the best of Periyar on this 7 Days / 6 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Periyar. Remaining days for local exploration.,Scenic spots around Periyar; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://kaziranganationalparkassam.in/wp-content/uploads/2021/07/kerala-periyar-national-park-season.jpg,7
T0302,Chennai,Tirupati,Spiritual,All Season,14352,12916,19586,4.5,Group,Hill,Resort,Flight / Cab,Tirupati Getaway 7D/6N,Explore the best of Tirupati on this 7 Days / 6 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Tirupati. Remaining days for local exploration.,Tirupati temples & ghats; Morning rituals/aarti; Meditation session; Pilgrim walks; Spiritual talks,https://upload.wikimedia.org/wikipedia/commons/4/4e/Tirumala_090615.jpg,7
T0303,Kolkata,vizag,Beach,Monsoon,15697,14127,17764,4.3,Budget,Spiritual,Cottage,Car/Coach,vizag Getaway 8D/7N,Explore the best of vizag on this 8 Days / 7 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in vizag. Remaining days for local exploration.,vizag beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://www.indiantempletour.com/wp-content/uploads/2022/08/Andaman-and-Nicobar-Islands-Package-1.jpg,8
T0304,Bangalore,Mysore,Cultural,All Season,19426,17483,26322,4,Budget,Hill,Resort,Cab / Bus / Jeep,Mysore Getaway 8D/7N,Explore the best of Mysore on this 8 Days / 7 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Mysore. Remaining days for local exploration.,Mysore City Palace; Mysore Heritage Walk; Local markets; Traditional performance; Museum visit,https://www.holidaymonk.com/wp-content/uploads/2022/05/Mysore-Palace.webp,8
T0305,Chennai,Darjeeling,Hill,All Season,22237,20013,28701,3.7,Group,Nature,Standard Hotel,Jeep / Trek / Off-road,Darjeeling Getaway 9D/8N,Explore the best of Darjeeling on this 9 Days / 8 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Darjeeling. Remaining days for local exploration.,Hill viewpoints near Darjeeling; Short treks; Nature walks; Local village visit; Sunrise spots,https://s7ap1.scene7.com/is/image/incredibleindia/1-the-land-of-the-thunderbolt-darjeeling-west-bengal-city-ff?qlt=82&ts=1726643758623,9
T0306,Jaipur,Andaman,Beach,Spring,9406,8465,12413,4.9,Family,Nature,Heritage Hotel,Jeep / Trek / Off-road,Andaman Getaway 4D/3N,Explore the best of Andaman on this 4 Days / 3 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Andaman. Remaining days for local exploration.,Andaman beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://www.gokitetours.com/wp-content/uploads/2024/09/andaman-tour-packages-from-india.webp,4
T0307,Mumbai,Manali,Hill,Monsoon,20237,18213,22514,4.6,Luxury,Spiritual,Campsite,Jeep / Trek / Off-road,Manali Getaway 8D/7N,Explore the best of Manali on this 8 Days / 7 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Manali. Remaining days for local exploration.,Hill viewpoints near Manali; Short treks; Nature walks; Local village visit; Sunrise spots,https://www.gokitetours.com/wp-content/uploads/2024/10/The-7-Best-Places-to-visit-in-Shimla-for-Snowfall.webp,8
T0308,Delhi,Hampi,Cultural,All Season,1946,1751,2161,3.9,Couple,Nature,Resort,Train / Bus,Hampi Getaway 1D/1N,Explore the best of Hampi on this 1 Days / 1 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Hampi. Remaining days for local exploration.,Hampi City Palace; Hampi Heritage Walk; Local markets; Traditional performance; Museum visit,https://images.travelandleisureasia.com/wp-content/uploads/sites/2/2025/02/12133950/Hampi-places-to-visit-FI-1600x900.jpg,1
T0309,Pune,Ladakh,Adventure,Summer,22657,20391,32236,4,Family,Beach,Resort,Flight / Cab,Ladakh Getaway 7D/6N,Explore the best of Ladakh on this 7 Days / 6 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Ladakh. Remaining days for local exploration.,Trekking/hiking; River activities; Camping; Off-road exploration; High viewpoint,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/a9/ce/de/caption.jpg?w=1200&h=1200&s=1,7
T0310,Chennai,Auli,Adventure,All Season,14525,13072,20968,4.1,Luxury,Beach,Ashram,Cab / Bus / Jeep,Auli Getaway 5D/4N,Explore the best of Auli on this 5 Days / 4 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Auli. Remaining days for local exploration.,Trekking/hiking; River activities; Camping; Off-road exploration; High viewpoint,https://www.mygoodtrip.in/wp-content/uploads/2020/08/auli-1024x694.jpg,5
T0311,Ahmedabad,Bandhavgarh,Nature,All Season,3125,2812,3499,3.8,Couple,Hill,Resort,Train / Bus,Bandhavgarh Getaway 2D/1N,Explore the best of Bandhavgarh on this 2 Days / 1 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Bandhavgarh. Remaining days for local exploration.,Scenic spots around Bandhavgarh; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://www.bandhavgarh.net/wp-content/uploads/2023/03/bandhavgarh-national-park-gate.webp,2
T0312,Bangalore,Shimla,Hill,Spring,16822,15139,23268,3.6,Luxury,Spiritual,Homestay,Jeep / Trek / Off-road,Shimla Getaway 6D/5N,Explore the best of Shimla on this 6 Days / 5 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Shimla. Remaining days for local exploration.,Hill viewpoints near Shimla; Short treks; Nature walks; Local village visit; Sunrise spots,https://www.gokitetours.com/wp-content/uploads/2024/10/The-7-Best-Places-to-visit-in-Shimla-for-Snowfall.web,6
T0313,Delhi,Manali,Hill,Monsoon,7265,6538,10417,4.4,Budget,Cultural,Ashram,Bus / Train / Cab,Manali Getaway 3D/2N,Explore the best of Manali on this 3 Days / 2 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Manali. Remaining days for local exploration.,Hill viewpoints near Manali; Short treks; Nature walks; Local village visit; Sunrise spots,https://www.gokitetours.com/wp-content/uploads/2024/10/The-7-Best-Places-to-visit-in-Shimla-for-Snowfall.webp,3
T0314,Ahmedabad,Jaipur,Cultural,Summer,20200,18180,24775,4.8,Luxury,Spiritual,Resort,Cab / Bus / Jeep,Jaipur Getaway 8D/7N,Explore the best of Jaipur on this 8 Days / 7 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Jaipur. Remaining days for local exploration.,Jaipur City Palace; Jaipur Heritage Walk; Local markets; Traditional performance; Museum visit,https://images.unsplash.com/photo-1603262110263-fb0112e7cc33,8
T0315,Jaipur,vizag,Beach,Monsoon,5389,4850,7715,4.1,Luxury,Beach,Heritage Hotel,Cab / Jeep / Train,vizag Getaway 3D/2N,Explore the best of vizag on this 3 Days / 2 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in vizag. Remaining days for local exploration.,vizag beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://www.indiantempletour.com/wp-content/uploads/2022/08/Andaman-and-Nicobar-Islands-Package-1.jpg,3
